compound	type	feature	score
FORETINIB	perturbation	FLT1	-1
FORETINIB	perturbation	FLT4	-1
FORETINIB	perturbation	KDR	-1
FORETINIB	perturbation	MET	-1
FORETINIB	perturbation	FLT1	-1
FORETINIB	perturbation	FLT4	-1
FORETINIB	perturbation	KDR	-1
FORETINIB	perturbation	MET	-1
FORETINIB	perturbation	FLT1	-1
FORETINIB	perturbation	FLT4	-1
FORETINIB	perturbation	KDR	-1
FORETINIB	perturbation	MET	-1
FORETINIB	perturbation	FLT1	-1
FORETINIB	perturbation	FLT4	-1
FORETINIB	perturbation	KDR	-1
FORETINIB	perturbation	MET	-1
FORETINIB	perturbation	FLT1	-1
FORETINIB	perturbation	FLT4	-1
FORETINIB	perturbation	KDR	-1
FORETINIB	perturbation	MET	-1
FORETINIB	perturbation	FLT1	-1
FORETINIB	perturbation	FLT4	-1
FORETINIB	perturbation	KDR	-1
FORETINIB	perturbation	MET	-1
FORETINIB	perturbation	FLT1	-1
FORETINIB	perturbation	FLT4	-1
FORETINIB	perturbation	KDR	-1
FORETINIB	perturbation	MET	-1
FORETINIB	perturbation	FLT1	-1
FORETINIB	perturbation	FLT4	-1
FORETINIB	perturbation	KDR	-1
FORETINIB	perturbation	MET	-1
FORETINIB	perturbation	FLT1	-1
FORETINIB	perturbation	FLT4	-1
FORETINIB	perturbation	KDR	-1
FORETINIB	perturbation	MET	-1
FORETINIB	perturbation	FLT1	-1
FORETINIB	perturbation	FLT4	-1
FORETINIB	perturbation	KDR	-1
FORETINIB	perturbation	MET	-1
FORETINIB	perturbation	FLT1	-1
FORETINIB	perturbation	FLT4	-1
FORETINIB	perturbation	KDR	-1
FORETINIB	perturbation	MET	-1
FORETINIB	perturbation	FLT1	-1
FORETINIB	perturbation	FLT4	-1
FORETINIB	perturbation	KDR	-1
FORETINIB	perturbation	MET	-1
FORETINIB	perturbation	FLT1	-1
FORETINIB	perturbation	FLT4	-1
FORETINIB	perturbation	KDR	-1
FORETINIB	perturbation	MET	-1
FORETINIB	perturbation	FLT1	-1
FORETINIB	perturbation	FLT4	-1
FORETINIB	perturbation	KDR	-1
FORETINIB	perturbation	MET	-1
FORETINIB	perturbation	FLT1	-1
FORETINIB	perturbation	FLT4	-1
FORETINIB	perturbation	KDR	-1
FORETINIB	perturbation	MET	-1
FORETINIB	perturbation	FLT1	-1
FORETINIB	perturbation	FLT4	-1
FORETINIB	perturbation	KDR	-1
FORETINIB	perturbation	MET	-1
FORETINIB	perturbation	FLT1	-1
FORETINIB	perturbation	FLT4	-1
FORETINIB	perturbation	KDR	-1
FORETINIB	perturbation	MET	-1
FORETINIB	perturbation	FLT1	-1
FORETINIB	perturbation	FLT4	-1
FORETINIB	perturbation	KDR	-1
FORETINIB	perturbation	MET	-1
FORETINIB	perturbation	FLT1	-1
FORETINIB	perturbation	FLT4	-1
FORETINIB	perturbation	KDR	-1
FORETINIB	perturbation	MET	-1
FORETINIB	perturbation	FLT1	-1
FORETINIB	perturbation	FLT4	-1
FORETINIB	perturbation	KDR	-1
FORETINIB	perturbation	MET	-1
FORETINIB	perturbation	FLT1	-1
FORETINIB	perturbation	FLT4	-1
FORETINIB	perturbation	KDR	-1
FORETINIB	perturbation	MET	-1
FORETINIB	perturbation	FLT1	-1
FORETINIB	perturbation	FLT4	-1
FORETINIB	perturbation	KDR	-1
FORETINIB	perturbation	MET	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
GEFITINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
ICOTINIB	perturbation	EGFR	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
IMATINIB	perturbation	ABL1	-1
IMATINIB	perturbation	KIT	-1
IMATINIB	perturbation	PDGFRB	-1
IMATINIB	perturbation	PDGFRA	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
KW2449	perturbation	ABL1	-1
KW2449	perturbation	AURKA	-1
KW2449	perturbation	AURKB	-1
KW2449	perturbation	FLT3	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LAPATINIB	perturbation	EGFR	-1
LAPATINIB	perturbation	ERBB2	-1
LINIFANIB	perturbation	CSF1R	-1
LINIFANIB	perturbation	FLT1	-1
LINIFANIB	perturbation	FLT3	-1
LINIFANIB	perturbation	KDR	-1
LINIFANIB	perturbation	PDGFRA	-1
LINIFANIB	perturbation	PDGFRB	-1
LINIFANIB	perturbation	CSF1R	-1
LINIFANIB	perturbation	FLT1	-1
LINIFANIB	perturbation	FLT3	-1
LINIFANIB	perturbation	KDR	-1
LINIFANIB	perturbation	PDGFRA	-1
LINIFANIB	perturbation	PDGFRB	-1
LINIFANIB	perturbation	CSF1R	-1
